RestaurantName,URL,REWARDS_PROGRAM_FEATURE,Rewards,Rewards Signup,TOAST_GIFT_CARDS_FEATURE,Gift Cards,Find Card,ONLINE_ORDERING_FEATURE,Online Order
El Pitayo Mexican Kitchen,https://elpitayo.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/elpitayo/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/elpitayo/v2/online-order
Bar Lorea,http://www.barlorea.com,,,,,,,,
Los Tios,https://www.lostiosrestaurant.com/,,,,,,,,
Mordecai's On Main,https://www.mordecaisonmain.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Paris Baguette,https://www.parisbaguette.com,,,,,,,ONLINE_ORDERING,
Chubby's Diner at KBXtreme,https://kbxtreme.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
PokeBoba,http://www.pokebobaviera.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Collective - Theo's Doughnuts,https://www.theosdoughnuts.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/theosdoughnuts/v2/online-order#!/
Off The Hook Express,https://www.othook.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Teresa's Cafe,http://www.teresas-cafe.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
SOM ZA THAI CUISINE,https://www.somzakitchen.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/somza-thai-cuisine/v2/online-order#!/
Empanada Mamis,https://www.empanadamami.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/empanada-mamis/v2/online-order#!/
The Hub,https://www.arnoldsffc.com/The-Hub,,,,,,,ONLINE_ORDERING,
Lola Bistro,https://www.lolabistro.com/,,,,,,,,
Market Line,https://www.pickleguys.com/,,,,,,,,
Black Bear Bread Company,https://www.blackbearbreadco.com,,,,TOAST_GIFT_CARDS,,,,
Big Acai Bowls,http://www.bigacaibowl.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Vinal Bakery,https://www.vinalbakery.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/vinal-bakery/giftcards,,,
San Jose's Original Mexican,http://www.sanjosesoriginal.com,,,,TOAST_GIFT_CARDS,,,,
Wingman Birdz + Brewz,https://www.wingmanbirdz.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/wingman-birdz-brewz/giftcards,,,
Red South Beach,https://redsobe.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/red-south-beach/giftcards,,,
La Mesa Modern Mexican,http://www.Lamesamodernmexican.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Louisiana Crab Shack,https://www.louisianacrabshackaustin.com/,,,,,,,,
43B Bistro + Bodega,http://www.43bottles.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Ocala Breeders' Sales,https://www.obssales.com/,,,,,,,,
Sunny's Drive-In,http://www.sunnyslockport.com,,,,,,,ONLINE_ORDERING,
Piola - Brickell,http://www.piola.it/local-miami-brickell-fl/cities/display,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Lui Lui,https://www.luilui.com/,REWARDS_PROGRAM,https://www.toasttab.com/lui-lui-west-lebanon/rewards,https://www.toasttab.com/lui-lui-west-lebanon/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/lui-lui-nashua/giftcards,https://www.toasttab.com/lui-lui-nashua/findcard,ONLINE_ORDERING,https://www.toasttab.com/lui-lui-west-lebanon/v2/online-order#!/
Kama,https://kamacville.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/kama/giftcards,,,
R&D,https://www.rdphilly.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/r-d-xuwcb/giftcards,,,
The Rathskeller,http://rathskellermd.com,,,,TOAST_GIFT_CARDS,,,,
Texas Meltz,https://www.texasmeltz.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/texas-meltz/v2/online-order#!/
Rooftop Taco & Tequila Bar,https://www.RooftopOS.com,REWARDS_PROGRAM,https://www.toasttab.com/rooftop-taco-tequila-bar-ocean-springs/rewards,https://www.toasttab.com/rooftop-taco-tequila-bar-ocean-springs/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/rooftop-taco-tequila-bar-ocean-springs/giftcards,https://www.toasttab.com/rooftop-taco-tequila-bar-ocean-springs/findcard,,
Axelrad Beer Garden,http://www.axelradbeergarden.com,,,,TOAST_GIFT_CARDS,,,,
TopSpin,http://www.topspinaustin.com/,,,,,,,,
Nestle Toll House Cafe by Chip,https://nestlecafe.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bluffton Brauhaus,https://www.blufftonbrauhaus.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Orleans Seafood Kitchen,https://orleansseafoodkitchen.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/orleans-seafood-kitchen/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/orleans-seafood-kitchen/v2/online-order#!/order
AXE REPUBLIC,http://www.axerepublic.com,,,,,,,,
Pilo's Street Tacos,https://www.pilostacos.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/pilos-street-tacos/giftcards,,ONLINE_ORDERING,
Rosato's Pizzeria & Bakery,https://www.rosatospizzacny.com/,,,,,,,ONLINE_ORDERING,
Michael Forbes Grille,http://www.michaelforbesgrille.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/michael-forbes-grille/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/michael-forbes-grille/v2/online-order#!/
Chow Yum Phat,http://www.chowyumphat.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/chow-yum-phat-perkins-overpass/giftcards,,ONLINE_ORDERING,
Joe's Griddle 'n Grill,https://www.joesdinerroute11.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/joes-griddle-n-grill/v2/online-order#!/
Cafe @ Palisades TC,http://palisadestennis.com/ptc/,,,,,,,,
Colorado Coffee Company,https://coloradocoffeecompany.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Ranch Bar & Grill,http://www.ranchbargrill.com,,,,,,,,
Cafe Bali,http://www.cafebaliusa.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Crushed Pizzeria,http://www.crushedpizzeria.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/crushed-pizzeria/v2/online-order#!/
Minnesota Nice Cafe,https://www.minnesotanicecafe.com,,,,,,,ONLINE_ORDERING,
Souper Subs Cafe,http://www.soupersubs.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/soupersubs-orodam/giftcards,,ONLINE_ORDERING,
Salumi Kitchen - Lodi,http://www.salumikitchen.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Celebrate Cafe,http://www.celebratecafeny.com/index.html,,,,,,,ONLINE_ORDERING,
Pizza Sam's,http://www.pizzasams.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Cross Street Chicken and Beer,http://www.crossstreetcnb.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/cross-street-chicken-and-beer/v2/online-order#!/
Bricco,https://www.briccokent.com/,,,,TOAST_GIFT_CARDS,http://www.toasttab.com/bricco-kent/giftcards,,,
545 Degrees Bánh Mì Café,https://545.cafe,REWARDS_PROGRAM,FAILED TO GET,FAILED TO GET,TOAST_GIFT_CARDS,FAILED TO GET,FAILED TO GET,ONLINE_ORDERING,FAILED TO GET
Green District Salads,https://www.gdsalads.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Classic,http://www.theclassichouston.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-classic/v2/online-order#!/
Tonic at Quigleys,http://tonicrestaurantdc.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Pasta House,http://thepastahouse.net,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-pasta-house/giftcards,https://www.toasttab.com/the-pasta-house/findcard,ONLINE_ORDERING,https://www.toasttab.com/the-pasta-house/v2/online-order#!/order
The Alley Bistro and Wine Bar,http://www.thealleybistro.com,,,,,,,ONLINE_ORDERING,
Cafe 27,http://www.cafe27topanga.com,,,,TOAST_GIFT_CARDS,,,,
Thatch,https://www.thatchmiami.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Good Land Wing Co,http://www.goodlandwingco.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/good-land-wing-co-brookfield/v2/online-order#!/
Centrolina,http://www.centrolinadc.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Texas Grind Coffee Co,http://www.txgrind.com,,,,TOAST_GIFT_CARDS,,,,
Taim,http://taimfalafel.com,REWARDS_PROGRAM,,https://www.toasttab.com/taim-west-village/rewardsSignup,TOAST_GIFT_CARDS,,,,
Bavaro's Pizza Napoletana & Pastaria,http://www.bavarospizza.com/index.php/sarasota-restaurant,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Rehman Sweets,https://rehmansweets.com,,,,,,,ONLINE_ORDERING,
Empire Pizza,http://www.empirepizzabar.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Ancora Coffee,http://www.ancoracafes.com/university-ave/,,,,TOAST_GIFT_CARDS,,,,
S.W.D.R Grill Inc DBA Bud & Alleys,http://www.budandalleys.com,,,,TOAST_GIFT_CARDS,,,,
BriteSmith Brewing,https://www.britesmithbrewing.com/,,,,TOAST_GIFT_CARDS,,,,
On the Rocks,http://www.otrbar.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Main Streets Market & Cafe,http://www.mainstreetsmarketandcafe.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/main-street-s-market-cafe/v2/online-order#!/
Mt. Carmel Society Bar,https://www.mtcarmelclub.com/?fbclid=IwAR1ShqaPryX0Dfcd4UTSrBXC-4qI0NZLG0TuYok6X5kOefmpziphErA0auI,,,,,,,,
Charlies Coffee House,https://charliescoffeehousevt.com/,,,,TOAST_GIFT_CARDS,,,,
Some Burros,http://www.someburros.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/some-burros-rural-rd-tempe/v2/online-order#!/
SK's Pizza & Sub,http://www.skpizzasubs.com,,,,,,,ONLINE_ORDERING,
38 Degrees,https://www.twincitiescateringmn.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Foundry Kitchen and Tavern,http://www.foundrykitchenandtavern.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Lost Dog Cafe,https://www.lostdogcafe.com,,,,,,,ONLINE_ORDERING,
Pushkart Café,https://www.pushkartcafe.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/pushkart-cafe/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/pushkart-cafe/v2/online-order#!/
The Fairways at Deerwood,https://www.fairwaysatdeerwood.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Mezza Luna,https://www.mezzalunabistro.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Pure Taqueria,https://www.puretaqueria.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/pure-taqueria-alpharetta/giftcards,https://www.toasttab.com/pure-taqueria-alpharetta/findcard,ONLINE_ORDERING,https://www.toasttab.com/locations/4878dcb2-f88a-4e9c-aa13-e6d9068b9f99#!/
The Backstretch,http://www.thebackstretchbar.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-backstretch/v2/online-order
La Latina,https://lalatinamiami.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/lalatina/v2/online-order
East of Omaha,https://eastofomaha.com/,,,,,,,,
BG's Main Event,http://www.bgsmainevent.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/BG-S-MAIN-EVENT/v2/online-order#!/
August Rhodes,http://augustrhodesmarket.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Walnut Kitchen,https://www.thewalnutkitchen.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bardo,https://www.bardorestaurant.com,,,,TOAST_GIFT_CARDS,,,,
Greco's New York Pizzeria,http://www.grecospizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Savory Fare Café,http://www.savoryfarecafe.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Timberline Craft Kitchen & Cocktails,https://www.TimberlineCraftKitchen.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/timberline-craft-kitchen-cocktails/v2/online-order#!/
Carpe Diem Market,http://www.carpediemmarket.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/carpe-diem-international-market/v2/online-order#!/
New Glarus Bakery,https://www.newglarusbakery.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Cafe 1933,http://1933bakersfield.com/,,,,,,,,
Pizza Artista,https://www.pizzaartista.com/Broussard,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Henry’s Garden Grove,https://henrysgardengrove.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/henrys-garden-grove/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/henrys-garden-grove/v2/online-order#!/
Old Shawnee Pizza,http://www.shawneepizza.com,,,,TOAST_GIFT_CARDS,,,,
The Big Easy,http://thebigeasybar.com/,,,,,,,,
Fat Slice Pizza,https://fatslicepizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Other Brother Beer Co,http://www.otherbrotherbeer.co,,,,TOAST_GIFT_CARDS,,,,
The Grainery,https://www.thegraineryplaincity.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-grainery/v2/online-order#!/order
Dos Batos,https://www.dosbatos.com,REWARDS_PROGRAM,,,,,,,
Russell's Restaurant & Loft,https://www.russelllowell.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Coffee Class,http://www.thecoffeeclass.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-coffee-class-8878-s-eastern-ave-suite-102/v2/online-order#!/
Argyles Restaurant,http://www.argylesrestaurant.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/argyles-restaurant/v2/online-order
Lickety Split Casual Dining,http://www.licketysplitdining.com/,,,,,,,,
Teas'n You,http://www.teasnyou.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/happy-endings-eatery-rosslyn/v2/online-order#!/
La Casa De Pizza,http://www.lacasadepizza.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/la-casa-de-pizza/v2/online-order#!/
30 Burgers,http://30BurgersHKT.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Pizza Roma,https://PizzaRomaAventura.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/pizzaromaaventura/v2/online-order#!/
Tandoor,http://www.grovetandoor.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/tandoor-maple-grove/v2/online-order#!/order
aioli South End,http://www.aioliwpb.com,,,,TOAST_GIFT_CARDS,,,,
The Garrison,http://www.thegarrisonmaine.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-garrison/giftcards,,,
Canteen Chow,http://www.canteenchow.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/michael-forbes-bar-and-grille/giftcards,,ONLINE_ORDERING,
Bon Appetit Caribbean Cuisine,http://bonappetit1.com,,,,,,,,
Shilling Canning Company,http://www.shillingcanning.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/shilling-canning-company/giftcards,,,
The Beverly,http://www.thebeverlyatl.com,,,,TOAST_GIFT_CARDS,,,,
Flat & Point,https://www.flatandpoint.com/,,,,,,,,
Pepperfire Hot Chicken,http://www.pepperfirehotchicken.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/pepperfire/v2/online-order#!/
Pat's Philly Steaks & Subs,http://www.Patscheesesteaks.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/pats-philly-steaks-subs/giftcards,,,
National Mechanics,https://www.nationalmechanics.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/National-Mechanics/giftcards,,ONLINE_ORDERING,
Tavernpointe,http://www.tavernpointemidtown.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/tavernpointe/v2/online-order#!/
Dirty Root,http://www.dirty-root.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Irby's Tavern,https://www.irbystavern.com/,,,,TOAST_GIFT_CARDS,,,,
Club Cafe,http://clubcafelive.com,,,,,,,,
Raag Progressive Indian Cuisine,http://www.raagindiancuisine.com/,,,,TOAST_GIFT_CARDS,,,,
BRUT CHAMPAGNE AND WINE BAR,https://BRUTWINEBARVA.COM/,,,,,,,,
La Loteria Taqueria,http://.laloteriadenver.com,,,,TOAST_GIFT_CARDS,,,,
The Wildflower Cafe,http://www.wildflowermason.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-wildflower-cafe/giftcards,https://www.toasttab.com/the-wildflower-cafe/findcard,ONLINE_ORDERING,https://www.toasttab.com/the-wildflower-cafe/v2/online-order#!/
Amaranthine,http://amaranthinebistro.com/,,,,,,,,
Cafe Vico Restaurant,http://www.CafeVicoRestaurant.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Helen's Asian Fusion Bar,http://www.helensnewyork.com,,,,,,,,
1428 HAIGHT Patio Cafe & Crepery,https://www.1428haight.com,,,,,,,ONLINE_ORDERING,
Raven’s Nest Coffee House,https://www.ravensnestcoffeehouse.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Mudrock's Tap & Tavern,http://mudrockstapandtavern.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Buffalo Block Prime Steakhouse at the Rex,https://buffaloblock.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/buffalo-block-prime-steakhouse-at-the-rex/giftcards,https://www.toasttab.com/buffalo-block-prime-steakhouse-at-the-rex/findcard,,
The Well,http://www.TheWellLounge.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Westboro House of Pizza & Pub,http://www.westboropizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Industrial Revolution Eatery & Grille,http://www.industrialrevolutioneatery.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/industrial-revolution-eatery-and-grille/v2/online-order#!/
District North,https://district-north.com,,,,,,,ONLINE_ORDERING,
Cluck-N-Burger,http://www.cnbatx.com,,,,,,,ONLINE_ORDERING,
Hannah's Bretzel,http://www.hannahsbretzel.com,,,,,,,,
STREETSIDE MARKET,http://www.streetsidemarket.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Corner Juice,http://www.cornerjuice.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Meteor,http://www.themeteor.cafe,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bo's BBQ,http://www.bosbreakfastandbbq.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
June BYOB,https://junebyob.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/june-byob/giftcards,,,
Piola - Hallandale,http://www.piola.it/local-hallandale-beach-fl/cities/display,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Fika Tea Bar,https://www.fikateabar.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Bricco,https://www.cafebricco.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/cafe-bricco/giftcards,,,
BackSpin Indoor Golf & Bar,https://www.golfbackspin.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/backspin-indoor-golf-bar/giftcards,,ONLINE_ORDERING,
Bone Appetit,https://www.instagram.com/boneappetitdeliwp/,,,,,,,ONLINE_ORDERING,
Sal's Jr. Pizzeria & Italian Restaurant,https://www.salsjr.com,,,,,,,ONLINE_ORDERING,
Lulu Beans Cafe,https://lulubeanscafe.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Earth Miami,https://www.earthmia.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/earth/v2/online-order#!/
Egg Tuck & Bon Bon Tap,http://www.eggtuck.com,,,,,,,,
Bravo Pizza,https://www.bravopizzadelivery.com,,,,TOAST_GIFT_CARDS,,,,https://www.toasttab.com/bravo-pizza-lompoc/v2/online-order#!/
Lugano Ristorante,http://www.luganocary.com,REWARDS_PROGRAM,,https://www.toasttab.com/lugano-ristorante/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/luganoristorante/giftcards,,,
Estefan Kitchen,http://estefankitchenorlando.com,,,,TOAST_GIFT_CARDS,,,,
Ottavio's Italian Restaurant,http://www.ottavio.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Bistro 1828,http://www.pepperrellcove.com,,,,TOAST_GIFT_CARDS,,,,
Taco YOLO,https://tacoyolo.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/taco-yolo/v2/online-order#!/
La Palapa Too,http://lapalapatoo.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/lapalapatoo/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/lapalapatoo/v2/online-order#!/order
Obrycki's Restaurant and Bar,http://obryckis.com,,,,,,,ONLINE_ORDERING,
Prager Brothers Artisan Breads,https://www.pragerbrothers.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/prager-brothers-bakery-carlsbad/giftcards,https://www.toasttab.com/prager-brothers-bakery-carlsbad/findcard,ONLINE_ORDERING,
Kuro-Obi,https://kuroobi.nyc/,,,,,,,,
Shine Distillery & Grill,http://www.shinedistillerygrill.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bamboo Sushi,https://bamboosushi.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/bamboo-sushi-se-28th/giftcards,,ONLINE_ORDERING,
Wayfare Tavern,https://wayfaretavern.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/wayfare-tavern/giftcards,,,
Don Campiti's Pizzeria,http://campspizza.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Vegan Choice,http://www.tvcorg.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
George's Drive-In,https://www.georgesdrivein.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Island Fin Poke,http://www.islandfinpoke.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Chimes (Wrong Shard),http://thechimes.com,,,,,,,ONLINE_ORDERING,
Cheesecake Culture,https://cheesecakeculture.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Hideawaygrille,http://www.hideawaygrille.com/,,,,TOAST_GIFT_CARDS,,,,
Farina Neighborhood Italian,http://farinaraleigh.com,,,,TOAST_GIFT_CARDS,,,,
Condesa,https://www.condesaphilly.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/condesa/giftcards,,,
Diggin's Irish Pub,http://www.digginsauburn.com,REWARDS_PROGRAM,,,,,,,
Illegal Pete's,http://www.illegalpetes.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/illegal-petes-broadway/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/locations/747bea19-ac2c-47e6-81e6-03be6605e66f
Real McCoy's,http://www.realmccoysnc.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/realmccoysnc/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/real-mccoy-s/v2/online-order?fbclid=IwAR3fQmi3l-Pei2lbeA0r5icv8Ge-zQUvG24dGq-DzyF8YyOvz7GGVUqs0NE#!/
Smoke Shack,http://ss-bbq.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/smoke-shack-boscawen/giftcards,,ONLINE_ORDERING,
Foxtown Brewing,http://www.foxtownbrewing.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Baci Bistro,http://www.bacibistro.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Rosewood Kitchen,http://www.rosewoodkitchen.co,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Butterfly Burger,http://www.butterflyburger.com,,,,TOAST_GIFT_CARDS,,,,
Mid City Grill,http://www.midcitygrilljc.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Sand Point Grill,http://sandpointgrill.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/sand_point_grill/giftcards,,,
The Beet Box Cafe,https://www.thebeetboxcafe.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-beet-box-cafe-haleiwa/v2/online-order#!/
Vinted Wine Bar & Kitchen,http://www.vintedwinebar.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Mochiko,http://www.hawaiianfoodcville.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/mochiko/giftcards,,,
