name,locationName,websiteUrl
Drunk Shakespeare,The Lion Theatre,http://www.drunkshakespeare.com
Zocalo- MIDTOWN,,http://www.zocalosacramento.com/
Gott's Roadside,Oxbow Market,http://www.gotts.com
Balade Your Way,41st St,http://www.baladeyourway.com
Candlelight Inn,Clinton,https://www.candlelightinnrestaurant.com/
Racanellis Pizza,Webster,https://www.racanellis.com
Rubicon Deli,4S Ranch,http://www.rubicondeli.com
The Big Bean Cafe,Newmarket,http://www.thebigbeancafe.com
Carte Blanche Bistro & Bar,,https://www.eatcarteblanche.com
The Egg Bistro,Chesapeake,http://www.theeggbistro.com
K PASA,"Sag Harbor, Hamptons",http://www.1-800-taco.com
ROOH,Columbus,http://Www.roohcolumbus.com
Fat Pants Brewing Company,,http://www.fatpantsbrewing.com
Lucky Rooster,Market Street,http://www.luckyroostermarketstreet.com
Pietro's,,https://pietrosdining.com/
Bountiful Bread,Guilderland,https://bountifulbread.com/
Amaranthine,Miami Shores,http://amaranthinebistro.com/
Yourway Restaurant,Lake Mead Place,http://www.yourwayrestaurant.com
Sushi Lounge,Hoboken,http://www.sushiloungenj.com
MidNord Empanadas & Churros,,http://www.midnord.com
Peppersmash - A Cocktail Kitchen,,http://www.peppersmash.com
J. Rieger & Co.,,https://www.jriegerco.com/
Illegal Pete's,DU,https://www.illegalpetes.com
The Boathouse Grill,,http://theboathousegrillmc.com/
Axelrad Beer Garden,,http://www.axelradbeergarden.com
Higher Ground Coffee Co.,Union City,http://www.highergroundcoffee.com
Bardo,Southend,https://www.bardorestaurant.com
Earth Bowl Superfoods,"Lake Forest, CA",http://myearthbowl.com
Fill-Up With Billups,Biloxi,https://www.fillupwithbillups.com
Ginger Street,,http://www.GingerStreet.com
Certe,,http://www.certenyc.com
The Revere,,https://revererestaurant.com/
Over Easy,Biltmore,https://eatatovereasy.com
East Liberty Tap House,,https://www.eastlibertytaphouse.com/
Lui Lui,West Lebanon,https://www.luilui.com/
Togo's,Toast Internal,http://togos.com
Franklin Corner Deli,,http://www.franklincornerdeli.com
Roy-Pitz Barrel House,,http://www.roypitzbarrelhouse.com
The Warehouse Bar & Pizzeria Chicago,,http://www.TheWarehouseChicago.com
Lucioso's Pub,"Plymouth, MA",http://www.luciosospub.com
Cielito Lindo,Oakland Park,http://www.cielitolindorestaurants.com
Hill Restaurant Group,GC/Loyalty,http://www.hillrestaurantgroup.com
Big Eddy's Deck Bar,"Thompson Falls, MT",http://www.bigeddys.com
PURE Taqueria,Roswell,https://www.puretaqueria.com
Canteen Chow,,http://www.canteenchow.com
Kinton Ramen,West Loop,https://www.kintonramen.com/usa/
Dos Batos,Anderson Lane,https://www.dosbatos.com
Chai Pani,Asheville,http://www.chaipaniasheville.com/
Bone Appetit,,https://www.instagram.com/boneappetitdeliwp/
Grand Woods Lounge,,http://www.grandwoodslounge.com
Bavaro's Pizza Napoletana & Pastaria,Sarasota,http://www.bavarospizza.com/index.php/sarasota-restaurant
Center Stage Pizza,Center Stage Pizza,http://www.centerstagepizza.com
Friesian Gastro Pub,Grand Rapids,https://www.friesiangr.com/
Hops at the Paddock,,http://www.hopslehighvalley.com
SLAB BBQ,Research Blvd,http://www.dopebbq.com
Franchetti's Gasthaus,Park Point Business Park,http://www.franchettis.com
S.W.D.R. GRILL INC. DBA BUD & ALLEY'S,Taco Bar,https://www.budandalleys.com/taco-bar/
The Coffee Class,,http://www.thecoffeeclass.com
Herd & Horns,,https://www.herdandhorns.com/
Pizza Parliament,"Thurs: Fetch Brewing, Fri: Tantrick, Sat: Rosa Parks Circle",http://pizzaparliament.com
Mission on the Bay,,https://missiononthebay.com
Sins Gastrobar,,http://www.sinsgastrobar.com
Nara Thai,Baytown,http://naradining.com/
Hilltop Coffee + Kitchen,Inglewood,https://www.findyourhilltop.com/
Lucky's Grill,,http://www.luckysgrilltx.com
GP's Hamilton Park,,http://www.gpsrestaurant.com/
Restaurant Tyler,,http://www.eatlocalstarkville.com
Cachapas y Mas,Greenpoint,https://cachapasymas.com/
Catalina Coffee & Cookie Co.,,https://www.catcookieco.com
Crave Kitchen & Cocktails,,http://www.cravekitchenandcocktails.com
Crowbar Restaurant & Lounge,,https://www.toasttab.com/crowbar-restaurant-lounge/v2/online-order#!/
FM Kitchen & Bar,1112 Shepherd,https://www.fmkitchenandbar.com
Swirl Wine Bistro,Coconut Creek,http://swirlbistro.com
82BBQ,,http://82bbq.com
Maru Sushi & Grill,Detroit,https://www.marusushi.com/
Bricco,Cafe,https://www.cafebricco.com/
Daily Jam,Roosevelt,https://mydailyjam.com
Chef Dan's Cafe,,http://www.chefdanscafe.com
Illegal Pete's,Pearl,http://www.illegalpetes.com
PowWow Pizza Company,,http://www.powwowpizza.com
UCH I,SM,https://sm.urgegastropub.com/
The REC Pizzeria,,http://www.therecpizzeria.com
Gayle's Bakery & Rosticceria,"Capitola, CA",http://www.gaylesbakery.com
Diggin's Irish Pub,"Auburn, CA",http://www.digginsauburn.com
Gabriella's Italian Steakhouse,,https://www.gabriellasnj.com
The Black Cow,,https://www.theblackcowga.com
Izzy's Italian Ristorante,Izzy's On Main,https://groundonmaincafe.com/
Ada's,Ada's - Tivoli,https://www.adaslv.com/
Radice,Blue Bell,http://radicerestaurant.com/
Kennedy's  Restaurant,Marlborough MA,http://www.kennedyspub.com
Latina Kitchen and Bar,,http://www.latinakitchenbar.com
Southside Market & BBQ,Arbor Walk,https://www.southsidemarket.com
Big Acai,Ames,https://www.bigacaibowl.com
Zazil Cocina Mexicana - Santana Row,Zazil - SR,http://www.zazilsantanarow.com
Arrosto Italian Rotisserie,,http://arrostoitalian.com
Spahr's Seafood,Downtown,http://www.spahrsseafood.com
Laili Restaurant,,https://www.lailirestaurant.com
joe pizza,Simsbury,http://www.Joe-pizza.com
Tiny House Coffee Roasters,801 Barton Cafe,http://www.tinyhousecoffeeroasters.com
Dandelion Cafe,,http://dandelionhouston.com/
BraiZe,,https://braizefood.com
Gaijin,,https://gaijinchicago.com/
Dos Croquetas,,http://www.doscroquetas.com
Rabano,Hermosa Beach,https://rabano.co
Beef Shack,Bartlett,https://www.beefshack.com
Walter's303 BOW MAR,Littleton,https://www.walters303.com
Poke Poke - Sushi Unrolled,Midtown Detroit,http://www.eatpokepoke.com
Brooklyn Pizza,,https://www.brooklynpizzatally.com/
Plant to the Plate,,https://www.planttotheplate.com
Ohayo Japanese Steakhouse,,http://www.ohayojapanesesteakhouse.com
ah-Sigh-e,123rd & Memorial,http://www.ahsighe.com
Logan's Restaurant,**Incorrect Location**,http://www.eatslims.com
The Warwick Hotel,,http://www.thewarwickhotel.com
Kitchen Of the World,KOW,http://www.kowrestaurant.com
J Grill,,http://glattkosherflorida.com/
Burrito Republic,,http://www.burritorepublicnyc.com/
Rasoi,,http://www.rasoirestaurant.com/rasoi
Jacked Steakhouse,,http://www.jackedsteakhouse.com
Paris Baguette,1024-371 7th Ave,https://www.parisbaguette.com
Moxie Wood Fire Grill,,http://www.moxiegrill.com
Big Acai Bowls,Okoboji,http://www.bigacaibowl.com
17TH STREET DELI,369 E. 17th Street #18,http://www.17thStreetDeli.com
The Waterhole Tavern,,http://www.thewaterholetavern.com
Corner Social,,https://cornersocialnyc.com/
Oceans 234,,http://www.Oceans234.com
"Papa Woody's Wood Fired Pizza, Inc.",Jones421 Marketplace,http://www.papawoodyspizza.com
Egg Harbor Cafe,Elmhurst,https://www.eggharborcafe.com/
Project 47 Smokehouse,,http://www.project47smokehouse.com
Johnny Mo's Pizzeria,Johnny Mo's Pizzeria,http://www.johnnymos.com
Spanish Marie Brewery,,https://www.instagram.com/SpanishMarie
BRUT CHAMPAGNE AND WINE BAR,OLD TOWN ALEXANDRIA,https://BRUTWINEBARVA.COM/
Lobster Place,Chelsea Market,http://www.lobsterplace.com
Ooga Brewing Company,,https://oogabrewing.com
Members Only Lounge,,https://membersonlyatlanta.com
Carbone's Pizzeria,"Long Lake, MN",http://www.carboneslonglake.com
Kama,,https://kamacville.com/
DEMETRIS BBQ,"1901 28th Ave S, Birmingham, AL 35209",https://www.demetrisbbq.com/
Snookers Sports Billiards Bar & Grill,,http://snookersri.com/
Chubby's Diner at KBXtreme,"Kailua-Kona, HI",https://kbxtreme.com/
Freshlys we love cooking,freshlys gyros & cornedbeef,http://www.freshlys.net/
Shin Ramen Hollywood,,http://www.shinramenhollywood.com
Double Zero,Venice Beach,http://www.doublezerovenice.com
THB Bagelry + Deli,Charles Village,http://www.eatTHB.com
Emilie's,East Capitol HIll,http://www.emiliesdc.com
THB Bagelry + Deli,Towson,http://www.eatTHB.com
Shilling Canning Company,,http://www.shillingcanning.com
Poke Poke - Sushi Unrolled,Southfield,http://www.eatpokepoke.com
Tuxedo Cat's Coffee,Bandera,https://tuxedocatscoffeellc.us
BAWK! Catering,,https://www.bawkfriedchicken.com/catering
Tavernpointe,,http://www.tavernpointemidtown.com
RED the Steakhouse,Pinecrest,https://www.redpinecrest.com/
Ghost Pizza Kitchen,"7751 Melrose Ave, Los Angeles",https://www.ghostpizzakitchen.com/
Buttonwoods Brewery,Cranston,http://www.buttonwoodsbrewery.com
SQUARE PEG PIZZERIA,GLASTONBURY,http://www.squarepegpizzeria.com
Redcrest Fried Chicken,Philadelphia,http://www.redcrestfriedchicken.com
Perla Negra Mariscos,Bolingbrook,http://www.perlanegramariscos.com
brick & tin,downtown,http://www.brickandtin.com
Piola - Weston,Weston,http://www.piola.it/local-weston/cities/display
El Burrito Loco,Crest Hill,http://www.elburritoloco.com
RED the Steakhouse,Downtown,http://redthesteakhouse.com
Lalo's Restaurant,Berwyn,http://www.lalos.com
Aroma Mocha Coffee AZ,Aroma Mocha Coffee AZ Avondale,https://www.AromaMochaCoffeeAZ.com
Brass Door,,http://www.brassdoorrestaurant.com/
Chef Rich's Kitchen,Chef Rich's Kitchen,https://www.chefrichskitchen.com
Here's How,1780 Telegraph Avenue,https://www.heres-how.bar/
PokeBoba,Melbourne,http://www.pokebobaviera.com
Zocalo- UV,,http://zocalosacramento.com/
Takos & Beer,,http://www.takosandbeer.com
Lily's Test Kitchen,Toast HQ,http://Lilystestkitchen.com
JoJu,Midtown,http://www.jojuny.com
Sushi Roku,SRSM,https://www.sushiroku.com/locations/santa-monica
The Metropolitan Downtown,,http://www.themetdowntown.com
Sidewalk Chef Kitchen,,http://www.sidewalkchef.com
Village Juice Co.,Village Juice Co. Charlotte Optimist Hall,http://villagejuiceco.com
BOA,BOAWH,https://boasteak.com
30 Somethin Nite Club,,https://www.30somethin.com
The MacMillan Whisky Room,,http://themacmillan.com
Olive Pit,Huntington Beach,http://www.olivepitgrill.com
Rise and Roast,,http://www.riseandroast.com
PM Fish & Steak House,1453 S Miami Ave,http://www.pmrestaurantes.com/en/
Trophy Pizza,Trophy Brewing & Pizza,http://www.trophybrewing.com
Egg Harbor Cafe,Downers Grove,https://www.eggharborcafe.com/
Forge Pizza,Napa,http://www.theforgepizza.com
First Stamford Place Café,,https://www.cidining.com/
Eagle Creek Golf Club and Grill,,https://www.eaglecreekgolfing.com/
White Horse Tavern,Harpers Ferry,http://www.whitehorsetavernhf.com
Thin Brew Line Brewing Company,,http://www.thinbrewline.com
Johnny's Hall of Fame,Johnny's Hall of Fame,https://johnnyshalloffame.com
Bloomsday Cafe,Headhouse Square,http://www.bloomsdaycafe.com
Parranga Taqueria & Cerveceria,Parranga - Strawberry Village,http://www.parranga.com
Bad Habit Brewing Company,,http://www.badhabitbeer.com
Highlands & Hearth71,Detroit,http://www.highlandsdetroit.com
Bionic Burger,3257 E Harry,http://www.bionic-burger.com
The Taco Spot,Hollywood Broadwalk,https://tacospothollywood.com/
Goji Bistro,,http://www.gojibistro.us
Slab BBQ,Oak Hill,http://www.dopebbq.com
Casa do Pastel,Pompano Beach,http://www.casadopastelusa.com
Tilly's Cheesesteaks,,http://www.tillyscheesesteaks.com/
Fishnet,Mount Vernon Marketplace,http://www.eatfishnet.com
Urban Growler Brewing Company,St. Anthony Park,http://www.urbangrowlerbrewing.com/
Marios Family Restaurant,,http://marioscubancuisine.com/about-us/
Casa Do Pastel,Margate,http://www.casadopastelusa.com
Skipper's Pub,Northport,http://www.skipperspub.com
Vinal Bakery,,https://www.vinalbakery.com/
JT Walker's Restaurant & Brewery,,https://www.jtwalkers.com
KITCH Organic,Red Bank,http://www.kitchorganic.com
Savor Bistro,,https://savorbistro.com
Zocalo- FOUNTAINS,,http://www.zocalosacramento.com/
brick & tin,mountain brook,http://www.brickandtin.com
25th Lane,,http://www.flamingobowlonline.com
El Jardin Tequila Bar & Restaurant,Jardin - Santana Row,https://www.facebook.com/jardintequilabar
Chow Daddy's,Chow Daddy's - Bluffton,http://www.chowdaddys.com/
Nami Nori,,http://naminori.nyc
Taishoken,,https://www.taishokenusa.com/
Market Line,Pickle Guys,https://www.pickleguys.com/
Side Street Cafe,,https://www.sidestreetbarharbor.com
Awful Arthur's Seafood Company,Downtown Roanoke,https://www.awfularthursseafood.com/
Taim,West Village,http://www.taimfalafel.com
Sushi Ramen Go,,http://www.sushiramengo.com
Texas Grind Coffee Co,,http://www.txgrind.com
Sushi Roku,SRLV,https://www.sushiroku.com/locations/las-vegas
Pushkart Café,,https://www.pushkartcafe.com
Josephine's Downtown,,https://www.josephinesdowntown.com/t
Farina Neighborhood Italian,,http://farinaraleigh.com
Walters Sports Bar,Navy Yard,https://www.waltersdc.com
Angelo's In The Gap,Cumberland Gap TN,https://www.angelosinthegap.com/
Phuket Thai Restaurant  and Sushi,,https://www.phuketexperience.com
Machupicchu Peruvian Cuisine,,http://restaurant-machupicchu.com/
Lou's Restaurant & Bakery,,https://www.lousrestaurant.com/
Illegal Pete's,Sugar,https://www.illegalpetes.com
The Hub Coffee House & Cafe,Ponder Ct,http://www.thehubcoffeehousencafe.com
Russ & Daughters Cafe,Orchard St,http://www.russanddaughterscafe.com
Cumin,Wicker Park,https://www.cumin-chicago.com
The Iron Room - Rhythm and Spirits,Tennessee Avenue,http://www.rhythmandspiritsac.com
San Pedro,Brooklyn,https://sanpedroinn.com/
Bavarian Bierhaus,Nashville,http://www.bierhausnashville.com
Mickey's Cakes & Sweets,,http://mickeyssweets.com
Island Spice Grille & Lounge,,http://www.islandspicejamaicanrestaurant.com
Red River River Brewing Company,"1200 Marshall Street, Shreveport",http://www.redriverbeer.com
Hublersburg Inn,,http://www.hublersburginn.com
Pizza Roto,Highland Heights,http://pizzaroto.com
Combustion Brewery & Taproom,"Pickerington, Ohio",http://www.combustionbrewing.com
The Spot on Mill Street,406 Mill Street,http://www.thespotonmillstreet.com
Lulu Beans Cafe,,https://lulubeanscafe.com/
Lincoln Square Food Hall,,https://www.lincolnsfh.com/
"The Stretch Restaurant, LLC",,http://www.StretchRestaurant.com
San Jose's Original Mexican,Altamonte Springs,http://www.sanjosesoriginal.com
Cuisine by Claudette,116th St,http://www.cuisinebyclaudette.nyc
Bluffton Brauhaus,,https://www.blufftonbrauhaus.com
Mr. Wong's Chicken & Rice,Story Road,http://www.OriginalCNR.com
Orleans Seafood Kitchen,I-10 & Westgreen,https://orleansseafoodkitchen.com
545 Degrees Bánh Mì Café,,https://545.cafe
Chaiwali,Harlem,http://chaiwali.com/
Piccolina,,http://www.piccolinadc.com
Little Italy Pizza,Groveport,https://www.littleitalygroveport.com/
Logan's Burgers & Chicken,Minneapolis,http://www.EatLogans.com
Bacchus On The Beach,,https://www.BacchusBeach.com
Piola - Brickell,Brickell,http://www.piola.it/local-miami-brickell-fl/cities/display
Pilo's Street Tacos,Brickell,https://www.pilostacos.com/
DB Grill,Kapolei,https://www.dbgrillhi.com/
Pepperfire Hot Chicken,,http://www.pepperfirehotchicken.com
411 South Bar and Grill,,https://www.411southbarandgrill.com/location/411-south-bar-and-grill/
Lola Bistro,,https://www.lolabistro.com/
Thatch,,https://www.thatchmiami.com/
Square Roots,Crown Point,http://www.squarerootscp.com
Il Buco,Bond St,http://www.ilbuco.com
La Baguette,Stanford Shopping Center,https://www.labaguettefrenchbakery.com/
Roll Play Catering,Roll Play Catering Tysons Corner,http://www.rollplaygrill.com
Cluck-N-Burger,Airport Blvd,http://www.cnbatx.com
Stained Glass Pub,Elkridge,http://www.stainedglasspub.net
Astro Doughnuts & Fried Chicken,Catering DC,http://astrodoughnuts.com/
Village Bistro,,http://www.villagebistromilford.com
The Italian Village - Rockwall,,http://www.italianvillagerockwall.com
Walter's303 FLYING HORSE,Colorado Springs,https://www.walters303.com
ICM LUNCHBOX,,http://www.icmlunchbox.com
Tapped Camano,Camano Commons,https://www.tappedpublichouse.com/
Ports of Italy Boothbay Harbor,,http://www.portsofitaly.com
Merengue Restaurant and Catering,,http://www.MerengueRestaurant.com/
Frank's Pizza in Salem,Salem,http://www.frankspizzasalem.com
Toosso Pakistani Kitchen,Sterling,http://www.toosso.com
Stone Country Nightclub & Event Center,"Bartonville, IL",http://www.stonecountrynightclub.com
Some Burros,5 - N Scottsdale,http://www.someburros.com
Lost Dog Cafe,South Arlington,https://www.lostdogcafe.com
Club Cafe,Pittsburgh,http://clubcafelive.com
Oren's Hummus Express,Palo Alto - Town & Country,https://www.orenshummusexpress.com
Health House Foods,,https://www.healthhousefoods.com
Russell's Restaurant & Loft,Russell's Bothell,https://www.russelllowell.com/
Brunina's Pizza and Pasta,,http://www.bruninas.com
LOFT18,Metairie,http://www.Loft18.com
Double D's Sourdough Pizzeria & Tap House,,https://doubledspizza.com/
The Gnarly Gar,"Point Venture, Lake Travis",http://www.gnarlygar.com
Paris Baguette,1025-888 10th Ave,https://www.parisbaguette.com
Kieran's Kitchen,,https://kieranskitchen.com/our-story
Grounded Cafe,Downtown Green Bay,https://groundedcafegb.org/
Minnesota Nice Cafe,,https://www.minnesotanicecafe.com
Clinton Burger Co.,,http://www.clintonburgerco.com
Phubs,Hanover,http://www.eatphubs.com
Phubs,Baltimore,http://www.eatphubs.com
Yalla Yallaa (Mediterranean Cuisine on the Go!),,https://yallayallaa.com
Fifty / Fifty Coffee House & Pub,,https://www.5050coffeehousepub.com/
Pleasure House Brewing,,http://pleasurehousebrewing.com/index.html
Main Streets Market & Cafe,Historic Concord Center,http://www.mainstreetsmarketandcafe.com
Kenwood Tavern,,https://www.coelumbaltimore.com/
Eloise Nichols Grill & Liquors,,http://eloisenichols.com/
Paris Baguette,1011-52nd & Lexington,https://www.parisbaguette.com
Jimmy Burgers,,https://www.theoriginaljimmyburgers.com
CCICafe,,https://www.cherrycreekschools.org/ccic
North Point Grill & Bar,,http://www.thenorthpointmi.com
White Harte Pub,,https://whitehartepub.com/index.html
Greek Xpress,Manhattan (West 40th Street),http://www.greekxpress.com
Edie Jo's,,http://www.ediejos.com
Abie & Bimbo's Pizza,,http://www.abiebimbospizza.com
Groton Station House Restaurant,,https://www.grotonstationhouse.com/
Kaliflower,,https://www.eatkaliflower.com/
Maru Sushi & Grill,Midland,https://www.marusushi.com/
Cornbread,Maplewood,http://cornbreadsoul.com/
Foundry Social,,http://www.thefoundrysocial.com
Alpine Inn,,http://www.alpineinnpv.com
Rialto Cafe,1 Restaurant,http://www.rialtocafe.com
BAWK!,,http://www.bawkfriedchicken.com
Stripers Bar and Grille,Manteo,http://www.stripersbarandgrille.com/home
The Goodyear House,NoDa,http://www.thegoodyearhouse.com
Bierstadt Lagerhaus,RiNo,http://BierstadtLager.com
Chinollo,,https://chinollo.com
Blu's Barbeque,Preston Rd,https://www.blusbarbeque.com/
PLUTO'S,Davis,http://plutosfreshfood.com
Parlor On 7th,Covington,http://www.parloronseventh.com
The Butcher's Daughter,West Village,https://www.thebutchersdaughter.com/
Murphy's Grand Irish Pub,"Alexandria, VA",http://www.murphyspub.com
The Neutral Ground Bar & Grill,,http://www.NeutralGroundNola.com
Burger Village - Canada,"Edmonton, AB",http://www.burgervillage.com
ROOH,.Palo Alto,http://www.roohpaloalto.com
Island Fin Poke,Lake Mary,https://www.islandfinpoke.com/menu
E.R. Bradley's Saloon,,https://www.erbradleys.com/
The Cove,40675 Murrieta Hot Springs Rd,https://www.thecovebarandgrill.com/
Derby City Pizza Co.,Clifton,https://www.derbycitypizza.com
1428 HAIGHT Patio Cafe & Crepery,,https://www.1428haight.com
Which Wich Superior Sandwiches & Paciugo Gelato Caffè,Old Jacksonville Hwy,http://www.whichwich.com
