RestaurantName,URL,REWARDS_PROGRAM_FEATURE,Rewards,Rewards Signup,TOAST_GIFT_CARDS_FEATURE,Gift Cards,Find Card,ONLINE_ORDERING_FEATURE,Online Order
Buddyz A Chicago Pizzeria,http://www.buddyzpizza.com,,,,TOAST_GIFT_CARDS,,,,
Angie's Soul Cafe,http://www.angiessoulcafe.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
XXX-The Decantery AMSO TEST,http://www.thedecantery.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
South Point Tavern,http://www.southpointtavern.com,,,,,,,,
Meat & Potatoes,https://www.meatandpotatoespgh.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/meat-and-potatoes/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/meat-and-potatoes/v2/online-order#!/order
Blue Bottle Coffee,https://bluebottlecoffee.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Chocolate Pig,https://www.thechocolatepig.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/thechocolatepig/giftcards,,ONLINE_ORDERING,
Liberty Barbecue,https://www.libertyfallschurch.com/,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/liberty-barbecue/v2/online-order#!/
Barrel and Pie,http://www.barrelandpie.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/barrelandpie/v2/online-order#!/
Duffy's Tavern & Grill,http://www.duffysmaine.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Loma Brewing Company,http://www.lomabrew.com,,,,,,,,
Main Street Pub,http://www.mainstpub.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Lowell Burger Company,http://www.lowellburger.co,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/lowell-burger-company/v2/online-order#!/
Blue Ash Chili,http://www.blueashchili.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Cork 1794,https://cork1794.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Old School Pizza,http://www.ospcanton.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Skunk and Goat Tavern,https://skunkandgoattavern.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/theskunkandgoattavern/giftcards,,ONLINE_ORDERING,
Brasserie by Niche,http://brasseriebyniche.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/brasseriebyniche/giftcards,,,
Big Trouble & Kiss + Ride,http://www.zeppelinstation.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Harpoon Riverbend Taps & Beer Garden,https://www.harpoonbrewery.com/,,,,TOAST_GIFT_CARDS,,,,
Nitro Galactic Ice Cream Shop,https://www.Nitrogalactic.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/nitrogalactic/v2/online-order#!/
Gather Kitchen - Preston Center,http://www.gatherkitchen.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,https://www.toasttab.com/locations/3605ea54-2cc1-4028-854f-b045b968a53e#!/
Sonora Restaurant,http://www.sonorarestaurant.net,,,,TOAST_GIFT_CARDS,,,,
Southern Grounds & Company,http://www.southerngrounds.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/f7487643-e5b8-4522-82d8-a2601edcace1#!/
A3 Pizza,http://www.A3Pizza.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/a3-pizza/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/a3-pizza/v2/online-order#!/order
Kyoto Japanese Steakhouse,http://www.kyotoroyaloak.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Water Street Cafe,http://www.waterstreetcafe.com,,,,TOAST_GIFT_CARDS,,,,
Rhein Haus,http://www.rheinhausdenver.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
115 Bourbon Street,http://www.115bourbonstreet.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/115-bourbon-street/v2/online-order#!/
Roam Artisan Burgers,http://www.roamburgers.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/roam-artisan-burgers-union/giftcards,,ONLINE_ORDERING,
Good Bar,https://www.facebook.com/Goodbar-1481368695249255/,,,,,,,,
Momi Nonmi,http://www.mominonmi.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Peculiar Wine & Beer Shop,http://www.peculiarshopbethlehem.con,,,,TOAST_GIFT_CARDS,,,,
Magnolia 525 Tavern,http://525magnolia.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
DOSA,http://dosasf.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/dosaonfillmore/v2/online-order#!/
The Standard Bistro & Larder,https://thestandardbistro.com,,FAILED TO GET,FAILED TO GET,TOAST_GIFT_CARDS,FAILED TO GET,FAILED TO GET,,FAILED TO GET
Mexican Table,http://www.mexicantablerestaurant.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
White Labs Kitchen & Tap,http://www.whitelabs.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Piencone Pizza,http://www.pienconepizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,"{""imageData"":{""type"":""Image"",""id"":""dataItem-jm8apopr"",""metaData"":{""pageId"":""c1dmp"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""title"":""order.png"",""uri"":""bbbe0a_8464a93d0b354500b00e6af017f204d5~mv2.png"",""description"":"""",""width"":396,""height"":396,""alt"":""Online Ordering"",""link"":{""type"":""ExternalLink"",""id"":""dataItem-jm8axvow"",""metaData"":{""pageId"":""c1dmp"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""url"":""https://www.toasttab.com/piencone/v2/online-order#!/"",""target"":""_blank""},""displayMode"":""fill""},""containerId"":""comp-jm8apooa"",""displayMode"":""fill""}"
Oishi Solutions,https://www.cityramenroyaloak.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Madcap,http://www.madcapmarin.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/madcap-san-anselmo/giftcards/checkout,,,
Wing It On!,http://www.wingiton.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Badaro,https://www.eatbadaro.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Pastaria,http://www.pastarianashville.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Harry's Pizzeria and Tavern,http://www.harryspizzawesthartford.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/Harrys-Pizza-West-Hartford/v2/online-order#!/
Stefano's Golden Baked Hams,http://www.StefanosFoods.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Max's Opera Cafe,https://www.maxsoperasf.com,,,,,,,,
Vick's Pizzeria,http://www.vicksgourmetpizzeria.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Mason Eatery,http://www.masoneatery.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Camber Coffee,http://www.cambercoffee.com,,,,TOAST_GIFT_CARDS,,,,
Bistro on Main,http://www.bistro-on-main.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/bistro-on-main-manchester/giftcards,,ONLINE_ORDERING,
Rush Creek Distilling,http://www.rushcreekdistilling.com/,,,,TOAST_GIFT_CARDS,,,,
Foundry Craft Grillery,https://www.foundrylebanon.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Royal Grocer & Co,https://WWW.ROYALGROCER.COM,,,,,,,,
Seattle Kosher Catering,http://www.kogoseattle.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Jimbo slims,http://www.jimboslims.com,,,,,,,,
University of Beer,http://www.theuob.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/university-of-beer-davis/giftcards,,ONLINE_ORDERING,
Crane Ramen,http://craneramen.com/,,,,TOAST_GIFT_CARDS,,,,
Sapphire Creek Operating Company,http://www.sapphire-creek.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Sawmill Restaurant,http://www.thesawmillgrill.com,,,,TOAST_GIFT_CARDS,,,,
Doc's Bourbon Room,https://www.docsbourbonroom.com/,,,,TOAST_GIFT_CARDS,,,,
Bon Fresco - Baltimore,http://www.bonfresco.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/65e8d360-9df2-4f8d-830d-4d004a420f2b#!/
Yuzu,http://www.yuzulakewood.com,,,,TOAST_GIFT_CARDS,,,,
Sa-Bai Thong,http://www.sabaithong.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Rookies 2,http://www.rookiesaz.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/8ad02959-2a27-4c9c-b771-096f5d703bf9#!/
Teays River Brewing & Public House,http://www.teaysriverbrewing.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Recreation,http://recreationcanyon.com,,,,TOAST_GIFT_CARDS,,,,https://www.toasttab.com/recreation-amarillo/v2/online-order
Curry Tub,http://www.currytub.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/currytub/v2/online-order#!/
J. Selby's,http://www.jselbys.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/j-selby-s/giftcards,,ONLINE_ORDERING,
Truffles Avon - PERMANENTLY CLOSED,http://www.trufflesbakery.com/avon-ct-restaurant-cafe-deli-bakery.html,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
@nerdvana.coffee+shop,http://nerdvanafrisco.com/coffee/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Waterloo Ice House,http://www.waterlooicehouse.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/waterloo-ice-house-burnet/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/locations/d1b0dc34-d241-46e2-b2df-7f7cc371eb8f#!/
Gambino's Pizza,https://www.gambinospizza.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Paisano's Mexican Grill & Market,http://www.paisanosgrill.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/paisanosgrill/v2/online-order#!/order
AsiaSF,http://asiasf.com,,,,TOAST_GIFT_CARDS,,,,
Aro Latin,http://www.arolatin.com,,,,,,,,
Rick's Cafe Boatyard,https://www.ricksboatyard.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Cantalini's Salerno Beach,http://www.salernobeach.com,,,,TOAST_GIFT_CARDS,,,,
Hot Krust Panini Kitchen,http://www.hotkrust.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Lawrenceville Bobe's Pizza,http://www.bobespizza.net,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/bobes-pizza-mt-carmel/v2/online-order#!/
Street City Pub,http://www.streetcity.pub,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/street-city-pub-hyplz/v2/online-order#!/
Batch & Brine,http://www.batchandbrine.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/batch-brine/giftcards,,ONLINE_ORDERING,
The Nook B&B,http://www.thenookbandb.com,,,,,,,,
Banshee,https://www.banshee-atl.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/banshee/giftcards,,,
The Naughty Pig - WH,http://www.thenaughtypig.com,,,,,,,,
Forno,http://www.fornoomaha.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/forno.omaha/v2/online-order#!/
AT 580 Market,http://www.At580Market.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/at-580-market/v2/online-order#!/
Penn's Bar and Grill,http://www.pennsbarandgrill.com,,,,,,,,
Revolution,https://www.revolutionatlanta.com/,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/revolution-coffee-works-truck/v2/online-order#!/
"""Wolfs 1-11 Restaurant",http://www.wolfs111.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Rocco's Pizzeria LLC,http://www.LetMeBoxYourPizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Brew Kettle,http://brewkettleamherst.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Newbury Salads EXPO Market,http://newburysalads.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
dosa by DOSA,http://dosabydosa.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/dosaonfillmore/v2/online-order#!/
Jamba,http://www.jambajuice.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Great Lakes Brewing Company,http://www.greatlakesbrewing.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Foolish Craig's Cafe,http://www.foolishcraigs.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/foolish-craigs-cafe/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/foolish-craigs-cafe/v2/online-order#!/
Fire Wings Lodi,https://www.firewings.com/lodi-ca-95242,,,,TOAST_GIFT_CARDS,,https://www.toasttab.com/fire-wings/findcard,ONLINE_ORDERING,https://www.toasttab.com/fire-wings-lodi/v2/online-order#!/
Blue Ash Chili,https://www.blueashchili.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bates Bar and Grill,https://www.batesbarandgrill.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Best Burger Bar,http://www.bestburgerbar.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Stoney's Bar & Grill,http://www.stoneysbarandgrill.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Ciao Pizzeria Cerino,http://ciaocerino.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/ciaopizzeriacerino/v2/online-order#!/
Sneaki Tiki,http://www.sneakitikistuart.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Wham Bam Bagels,http://www.whambamatx.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
BBQ Chicken Buena Park,http://www.instagram.com/bbqchickenbp,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Doc Crow's Louisville,http://www.doccrows.com,,,,TOAST_GIFT_CARDS,,,,
